"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"DT_ELEICAO";"DS_ELEICAO";"NR_TURNO";"SG_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"NR_SECAO";"CD_TIPO_SECAO_AGREGADA";"DS_TIPO_SECAO_AGREGADA";"NR_SECAO_PRINCIPAL";"NR_LOCAL_VOTACAO";"NM_LOCAL_VOTACAO";"CD_TIPO_LOCAL";"DS_TIPO_LOCAL";"DS_ENDERECO";"NM_BAIRRO";"NR_CEP";"NR_TELEFONE_LOCAL";"NR_LATITUDE";"NR_LONGITUDE";"CD_SITU_LOCAL_VOTACAO";"DS_SITU_LOCAL_VOTACAO";"CD_SITU_ZONA";"DS_SITU_ZONA";"CD_SITU_SECAO";"DS_SITU_SECAO";"CD_SITU_LOCALIDADE";"DS_SITU_LOCALIDADE";"CD_SITU_SECAO_ACESSIBILIDADE";"DS_SITU_SECAO_ACESSIBILIDADE";"QT_ELEITOR_SECAO";"QT_ELEITOR_ELEICAO_FEDERAL";"QT_ELEITOR_ELEICAO_ESTADUAL";"QT_ELEITOR_ELEICAO_MUNICIPAL";"NR_LOCAL_VOTACAO_ORIGINAL";"NM_LOCAL_VOTACAO_ORIGINAL";"DS_ENDERECO_LOCVT_ORIGINAL"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30198";"NAGÓIA";1;156;1;"Principal";-1;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";1;"Convencional";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28";"JAPÃO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;750;0;0;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;673;1;"Principal";-1;1023;"SALEMWOOD SCHOOL";1;"Convencional";"529 SALEM ST, MALDEN, MA 02148";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;797;0;0;1023;"SALEMWOOD SCHOOL";"529 SALEM ST, MALDEN, MA 02148"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29785";"HELSINQUE";1;381;1;"Principal";-1;1015;"EMBAIXADA DO BRASIL EM HELSINQUE";1;"Convencional";"ITÄINEN PUISTOTIE 4 B 1, 00140 HELSINQUE, FINLÂNDIA";"FINLÂNDIA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";324;643;0;0;1015;"EMBAIXADA DO BRASIL EM HELSINQUE";"ITÄINEN PUISTOTIE 4 B 1, 00140 HELSINQUE, FINLÂNDIA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30120";"MILÃO";1;393;1;"Principal";-1;1040;"SELEXI TEST CENTER";1;"Convencional";"VIA DEI VALTORTA, 48, 20127, MILÃO (MI), ITÁLIA";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";256;799;0;0;1040;"SELEXI TEST CENTER";"VIA DEI VALTORTA, 48, 20127, MILÃO (MI), ITÁLIA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29971";"LONDRES";1;1095;1;"Principal";-1;1015;"WEST LONDON COLLEGE";1;"Convencional";"9 GLIDDON RD, HAMMERSMITH, LONDON W14 9BL";"INGLATERRA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;799;0;0;1015;"WEST LONDON COLLEGE";"9 GLIDDON RD, HAMMERSMITH, LONDON W14 9BL"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30635";"TORONTO";1;2892;1;"Principal";-1;1066;"YMCA CENTRE";1;"Convencional";"20 GROSVENOR ST, TORONTO, ON";"CANADA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;774;0;0;1066;"YMCA CENTRE";"20 GROSVENOR ST, TORONTO, ON"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30805";"WELLINGTON";1;1689;1;"Principal";-1;1015;"EMBAIXADA DO BRASIL EM WELLINGTON";1;"Convencional";"10 CUSTOMHOUSE QUAY, LEVEL 15, WELLINGTON, NOVA ZELÂNDIA";"NOVA ZELÂNDIA";"10000000";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";324;324;0;0;1015;"EMBAIXADA DO BRASIL EM WELLINGTON";"10 CUSTOMHOUSE QUAY, LEVEL 15, WELLINGTON, NOVA ZELÂNDIA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30767";"VIENA";1;964;1;"Principal";-1;1015;"EMBAIXADA DO BRASIL EM VIENA";1;"Convencional";"PESTALOZZIGASSE 4/2 VIENA, ÁUSTRIA";"ÁUSTRIA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";349;700;0;0;1015;"EMBAIXADA DO BRASIL EM VIENA";"PESTALOZZIGASSE 4/2 VIENA, ÁUSTRIA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30287";"PARIS";1;803;1;"Principal";-1;1066;"ESPACE VINCI";1;"Convencional";"25 RUE DES JEUNEURS, 75002 PARIS";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;795;0;0;1066;"ESPACE VINCI";"25 RUE DES JEUNEURS, 75002 PARIS"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30287";"PARIS";1;783;1;"Principal";-1;1066;"ESPACE VINCI";1;"Convencional";"25 RUE DES JEUNEURS, 75002 PARIS";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;800;0;0;1066;"ESPACE VINCI";"25 RUE DES JEUNEURS, 75002 PARIS"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29602";"CÓRDOBA";1;99;1;"Principal";-1;1015;"CONSULADO-GERAL DO BRASIL EM CÓRDOBA";1;"Convencional";"AV. AMBROSIO OLMOS 615 BAIRRO NUEVA CÓRDOBA, CÓRDOBA";"ARGENTINA";"00000000";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";256;475;0;0;1015;"CONSULADO-GERAL DO BRASIL EM CÓRDOBA";"AV. AMBROSIO OLMOS 615 BAIRRO NUEVA CÓRDOBA, CÓRDOBA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"99490";"ORLANDO";1;932;1;"Principal";-1;1015;"OSCEOLA HERITAGE PARK";1;"Convencional";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;696;0;0;1015;"OSCEOLA HERITAGE PARK";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30198";"NAGÓIA";1;191;1;"Principal";-1;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";1;"Convencional";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28";"JAPÃO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;779;0;0;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29742";"HAMAMATSU";1;3735;2;"Agregada";960;1015;"HAMAMATSU ACT CITY - EXHIBITION AND EVENT HALL";1;"Convencional";"3 CHOME 12-1 CHUO CHUO-KU HAMAMATSU SHIZUOKA";"JAPÃO";"04300916";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1023;"HAMAMATSU ACT CITY - EXHIBITION AND EVENT HALL";"3 CHOME 12-1 CHUO CHUO-KU HAMAMATSU SHIZUOKA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30392";"QUITO";1;1511;2;"Agregada";378;1015;"EMBAIXADA DO BRASIL EM QUITO";1;"Convencional";"AV AMAZONAS N39-123 JOSÉ ARÍZAGA - EDF AMAZONAS PLAZA PISO 7, QUITO";"EQUADOR";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";8;0;0;0;1058;"EMBAIXADA DO BRASIL EM QUITO";"AV AMAZONAS 39-123 Y JOSE ARIZAGA EDF AMAZONAS PLAZA PISO 7 QUITO"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30198";"NAGÓIA";1;3008;2;"Agregada";173;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";1;"Convencional";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28";"JAPÃO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;0;0;0;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;3728;2;"Agregada";630;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;0;0;0;1090;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;3887;2;"Agregada";539;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";308;0;0;0;1090;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30198";"NAGÓIA";1;271;2;"Agregada";270;1376;"AGF SUZUKA ARENA";1;"Convencional";"510-0231 MIE-KEN SUZUKA-SHI EJIMADAI 1-1-1";"JAPÃO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1376;"AGF SUZUKA ARENA";"510-0231 MIE-KEN SUZUKA-SHI EJIMADAI 1-1-1"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30961";"FARO";1;3223;2;"Agregada";695;1015;"CONSULADO-GERAL DO BRASIL EM FARO";1;"Convencional";"LARGO DOM MARCELINO FRANCO, 2";"PORTUGAL";"00000000";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";397;0;0;0;1015;"CONSULADO-GERAL DO BRASIL EM FARO";"LARGO DOM MARCELINO FRANCO, 2"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"39080";"ATLANTA";1;1372;2;"Agregada";778;1015;"EAGLES ARENA";1;"Convencional";"6616 NEW PEACHTREE RD, DORAVILLE, GA - 30340";"ATLANTA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";394;0;0;0;1031;"EAGLES ARENA";"6616 NEW PEACHTREE RD, DORAVILLE, GA - 30340"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;3802;2;"Agregada";942;1090;"ST TARCISUS PARISH";1;"Convencional";"562 WAVERLY ST, FRAMINGHAM, MA 01702";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";224;0;0;0;1171;"ST TARCISUS PARISH";"562 WAVERLY ST, FRAMINGHAM, MA 01702"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30457";"AMSTERDÃ";1;3067;2;"Agregada";2955;1015;"CENTRO DE CONVENÇÕES DO HOTEL NOVOTEL AMSTERDAM CITY";1;"Convencional";"EUROPABOULEVARD 10, 1083 AD, AMSTERDÃ, PAÍSES BAIXOS";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;0;0;0;1015;"CENTRO DE CONVENÇÕES DO HOTEL NOVOTEL AMSTERDAM CITY";"EUROPABOULEVARD 10, 1083 AD, AMSTERDÃ, PAÍSES BAIXOS"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"39063";"VANCOUVER";1;656;2;"Agregada";3157;1031;"PINNACLE HOTEL HARBOURFRONT";1;"Convencional";"1133 W HASTINGS ST, VANCOUVER, BC V6E 3T3";"CANADA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";346;0;0;0;1015;"PINNACLE HOTEL HARBOURFRONT";"1133 W HASTINGS ST, VANCOUVER, BC V6E 3T3"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"39063";"VANCOUVER";1;3194;1;"Principal";-1;1031;"PINNACLE HOTEL HARBOURFRONT";1;"Convencional";"1133 W HASTINGS ST, VANCOUVER, BC V6E 3T3";"CANADA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;743;0;0;1031;"PINNACLE HOTEL HARBOURFRONT";"1133 W HASTINGS ST, VANCOUVER, BC V6E 3T3"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;3874;2;"Agregada";559;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1120;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29980";"LOS ANGELES";1;3527;2;"Agregada";196;1023;"VETERAN'S PARK";1;"Convencional";"4117 OVERLAND AVE";"ESTADOS UNIDOS";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";397;0;0;0;1236;"VETERAN'S PARK";"4117 OVERLAND AVE"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"39080";"ATLANTA";1;1371;2;"Agregada";643;1015;"EAGLES ARENA";1;"Convencional";"6616 NEW PEACHTREE RD, DORAVILLE, GA - 30340";"ATLANTA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";355;0;0;0;1040;"EAGLES ARENA";"6616 NEW PEACHTREE RD, DORAVILLE, GA - 30340"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30155";"MONTREAL";1;3256;2;"Agregada";260;1023;"DAWSON COLLEGE (PRÉ-UNIVERSIDADE)";1;"Convencional";"3040 SHERBROOKE ST W, MONTREAL, QUEBEC H3Z 1Z2";"CANADA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1023;"DAWSON COLLEGE (PRÉ-UNIVERSIDADE)";"3040 SHERBROOKE ST W, MONTREAL, QUEBEC H3Z 1Z2"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29467";"BUENOS AIRES";1;3178;2;"Agregada";597;1015;"EMBAIXADA DO BRASIL EM BUENOS AIRES";1;"Convencional";"CERRITO, 1350, BUENOS AIRES, ARGENTINA";"ARGENTINA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";396;0;0;0;1015;"EMBAIXADA DO BRASIL EM BUENOS AIRES";"CERRITO, 1350, BUENOS AIRES, ARGENTINA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29700";"GENEBRA";1;1925;2;"Agregada";1914;1015;"PALEXPO";1;"Convencional";"ROUTE FRANÇOIS-PEYROT 30 (1218) LE GRAND-SACONNEX, GENEVE";"SUÍÇA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";396;0;0;0;1015;"PALEXPO";"ROUTE FRANÇOIS-PEYROT 30 (1218) LE GRAND-SACONNEX, GENEVE"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30287";"PARIS";1;2949;2;"Agregada";783;1066;"ESPACE VINCI";1;"Convencional";"25 RUE DES JEUNEURS, 75002 PARIS";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1066;"ESPACE VINCI";"25 RUE DES JEUNEURS, 75002 PARIS"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;3597;2;"Agregada";2856;1090;"ST TARCISUS PARISH";1;"Convencional";"562 WAVERLY ST, FRAMINGHAM, MA 01702";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1090;"ST TARCISUS PARISH";"562 WAVERLY ST, FRAMINGHAM, MA 01702"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29475";"CAIENA";1;73;2;"Agregada";72;1015;"HOTEL MERCURE ROYAL AMAZONIA";1;"Convencional";"45, RUE DE L'ARA BLEU - CAIENA";"GUIANA FRANCESA";"00097300";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";340;0;0;0;1015;"HOTEL MERCURE ROYAL AMAZONIA";"45, RUE DE L'ARA BLEU - CAIENA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29556";"CIUDAD DEL ESTE";1;2925;2;"Agregada";87;1015;"CONSULADO-GERAL DO BRASIL EM CIUDAD DEL ESTE";1;"Convencional";"CALLE PAMPLIEGA 205, C/ PA'I PEREZ";"PARAGUAI";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";363;0;0;0;1015;"CONSULADO-GERAL DO BRASIL EM CIUDAD DEL ESTE";"CALLE PAMPLIEGA 205, C/ PA'I PEREZ"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;582;1;"Principal";-1;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";378;778;0;0;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;554;1;"Principal";-1;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";378;780;0;0;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"99490";"ORLANDO";1;3933;2;"Agregada";1027;1015;"OSCEOLA HERITAGE PARK";1;"Convencional";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1015;"OSCEOLA HERITAGE PARK";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"99490";"ORLANDO";1;3906;2;"Agregada";1079;1015;"OSCEOLA HERITAGE PARK";1;"Convencional";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1015;"OSCEOLA HERITAGE PARK";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30198";"NAGÓIA";1;3343;2;"Agregada";188;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";1;"Convencional";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28";"JAPÃO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";393;0;0;0;1104;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"99325";"ADIS ABEBA";1;3016;1;"Principal";-1;1015;"ADIS ABEBA";1;"Convencional";"EMBAIXADA DO BRASIL  EM ADIS ABEBA";"ETIÓPIA";"11111111";"1111111";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";3;3;0;0;1015;"ADIS ABEBA";"EMBAIXADA DO BRASIL  EM ADIS ABEBA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29661";"DUBLIN";1;3752;2;"Agregada";3322;1015;"ROYAL DUBLIN SOCIETY - HALL 2";1;"Convencional";"RDS, MERRION ROAD, BALLSBRIDGE, DUBLIN 4 D04 AK83 - HALL 2";"IRLANDA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";396;0;0;0;1015;"ROYAL DUBLIN SOCIETY - HALL 2";"RDS, MERRION ROAD, BALLSBRIDGE, DUBLIN 4 D04 AK83 - HALL 2"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29688";"ESTOCOLMO";1;1083;2;"Agregada";1849;1023;"UNGDOMENS HUS 1200 KVADRAT";1;"Convencional";"MANDOLINGATAN 47, 42145, VASTRA FROLUNDA, GOTEMBURGO";"EMBAIXADA DO BRASIL EM ESTOCOLMO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";316;0;0;0;1058;"UNGDOMENS HUS 1200 KVADRAT";"MANDOLINGATAN 47, 42145, VASTRA FROLUNDA, GOTEMBURGO"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30562";"SYDNEY";1;3297;2;"Agregada";1950;1015;"CONSULADO-GERAL DO BRASIL EM SYDNEY";1;"Convencional";"45 CLARENCE ST SYDNEY 2000";"AUSTRALIA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;0;0;0;1015;"CONSULADO-GERAL DO BRASIL EM SYDNEY";"45 CLARENCE ST SYDNEY 2000"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30287";"PARIS";1;814;2;"Agregada";807;1066;"ESPACE VINCI";1;"Convencional";"25 RUE DES JEUNEURS, 75002 PARIS";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";395;0;0;0;1066;"ESPACE VINCI";"25 RUE DES JEUNEURS, 75002 PARIS"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29980";"LOS ANGELES";1;3572;2;"Agregada";3433;1244;"LUMOS LANGUAGE SCHOOL";1;"Convencional";"220 EAST 3900 SOUTH, MILLCREEK UTAH 84107";"ESTADOS UNIDOS";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;0;0;0;1244;"LUMOS LANGUAGE SCHOOL";"220 EAST 3900 SOUTH, MILLCREEK UTAH 84107"
